"whosampled_id","mood_party","danceability_danceable","mood_relaxed","mood_sad","timbre_bright","tonal_atonal_atonal","cascade_size","temporal_influence"
"Nas/It-Ain%27t-Hard-to-Tell-(Remix)","0.967914402485","0.999999880791","0.284890085459","0.100299701095","0.332975059748","0.6099614501","",""
"Big-Sean/Say-You-Will","0.157461971045","0.987766563892","0.806415140629","0.387605160475","0.0593090765178","0.414079517126","0","0.18336216796875002"
"Dave-Barker/Upsetting-Station","0.464963436127","0.724171280861","0.505615949631","0.364816606045","0.865032553673","0.0661598369479","",""
"Two-Trick-Daddy%27s/Here-We-Go-Let%27s-Do-It","","","","","","","0","0.2254375"
"The-Game/Stay-Down","0.26294824481","0.999968469143","0.768218815327","0.353910297155","0.112548038363","9.67000232777E-6","0","0.2210990232554528"
"Run-DMC/Back-From-Hell-(Remix)","","","","","","","",""
"Menajahtwa/Cha-licious","","","","","","","0","0.16925250000000003"
"Zo-Aka-La-Chauve-Souris/The-Peacock-Revolution","","","","","","","0","0.1733160155036352"
"A-Tribe-Called-Quest/Lyrics-to-Go","0.724164366722","0.938059747219","0.104480475187","0.288457393646","0.897248208523","0.561475396156","0","0.19535694444444449"
"Lil-B/Yall-Not-Ready","","","","","","","0","0.18336216796875002"
"2-Live-Crew/The-Splak-Shop","0.950609743595","0.999884545803","0.103382989764","0.0792862549424","0.440984249115","0.0160802043974","0","0.2254375"
"Noreaga/Oye-Mi-Canto","","","","","","","0","0.2210990232554528"
"Fat-Joe/What%27s-Luv%3F","0.756367623806","0.987328469753","0.379399865866","0.487159132957","0.940367043018","0.207415953279","1","0.2210990232554528"
"Milkman-(Producer-Mashup-Artist)/Lights-Out","","","","","","","0","0.1733160155036352"
"Milkman-(Producer-Mashup-Artist)/Here-We-Go-Again","","","","","","","0","0.18336216796875002"
"Maestro-(Electro)/Table-Dance","","","","","","","",""
"Davido/Fall","0.00902734976262","0.969367086887","0.884510040283","0.799451649189","0.982914865017","0.570136070251","",""
"Kaliber-44/Nieodwracalne-Zmiany","","","","","","","0","0.20994713541666668"
"Joker/Handz-Up","","","","","","","0","0.1733160155036352"
"James-Brown/(Get-Up-I-Feel-Like-Being-Like-A)-Sex-Machine-(Live)","","","","","","","70","0.15000000000000002"
"24k/Distribution-of-Drugs","0.0677514225245","0.363698899746","0.866729736328","0.451121538877","0.094086535275","0.224059507251","0","0.16925250000000003"
"Leroy/2on","0.995260238647","0.999999880791","0.783689081669","0.0869675055146","0.180668383837","0.704112827778","0","0.15000000000000002"
"Michael-Constantino/JT-Mashup","","","","","","","",""
"Super-Mash-Bros./Future-Dads-(Platinum-Edition)","0.632907569408","0.961134970188","0.0382584147155","0.0339692980051","0.130611494184","0.394654035568","0","0.18336216796875002"
"Luniz/20-Bluntz-a-Day","","","","","","","0","0.2254375"
"A-Boogie-Wit-Da-Hoodie/Playa","0.336423546076","0.999977588654","0.752494335175","0.153905466199","0.827314376831","0.446723788977","",""
"M%C3%BDa/Best-of-Me,-Pt.-2","","","","","","","0","0.17941944444444446"
"Kent-Jones/Merengue","","","","","","","",""
"Lord-Finesse/Yes-You-May-(Funk-Flow-Mix)","","","","","","","",""
"De-La-Soul/Who-Do-U-Worship%3F","0.595076560974","0.606346547604","0.591242015362","0.222822844982","0.131079360843","0.472420066595","0","0.16416666666666668"
"Trey-Songz/Jackin%27-for-Beats","","","","","","","0","0.2210990232554528"
"Pras/Ghetto-Supastar-(That-Is-What-You-Are)","0.00142799597234","0.999986886978","0.808815896511","0.288146793842","0.0285719875246","0.0251627694815","0","0.15000000000000002"
"Kiyanosh/Tenner","","","","","","","0","0.15000000000000002"
"Criminal-Element-Orchestra/Got-Something-to-Tell-Ya","","","","","","","0","0.16275000000000003"
"Kiana-Led%C3%A9/One-Dance-X-Needed-Me-Mash-Up","","","","","","","",""
"Mos-Def/Mathematics","1.57745034812E-5","3.00000096379E-14","0.808817088604","0.0455368235707","0.0766052305698","1.81153950507E-6","0","0.15000000000000002"
"Hashim/Al-Naafiysh-(The-Soul)-(A-Side)","","","","","","","",""
"KMD/Boy-Who-Cried-Wolf","0.162579640746","0.650034368038","0.222698360682","0.443335711956","0.518658220768","0.227964758873","0","0.16416666666666668"
"Lyrical-Lemonade/G-Herbo-Lunch-Break-Freestyle","","","","","","","",""
"Black-Moon/How-Many-MC%27s...","0.76704376936","0.718554377556","0.642858028412","0.283234506845","0.986700713634","0.481028020382","1","0.15000000000000002"
"Jeru-the-Damaja/Jungle-Music","0.653115212917","0.914526998997","0.688127696514","0.16083663702","0.441670358181","0.892905116081","0","0.16159090909090912"
"Lil-Wayne/Lil-Bitch","","","","","","","0","0.2210990232554528"
"Del-the-Funky-Homosapien/Dark-Skin-Girls","1.57784197654E-5","3.00000096379E-14","0.808817088604","0.146921902895","0.131119996309","0.0119110457599","0","0.16416666666666668"
"Dead-Prez/Stimulus-Plan","","","","","","","0","0.16744270833333336"
"Organized-Konfusion/Releasing-Hypnotical-Gases","0.692840456963","0.991014420986","0.439653962851","0.142184734344","0.0410934463143","0.140566855669","1","0.15000000000000002"
"Public-Enemy/Burn-Hollywood-Burn","0.962464630604","0.999997437","0.106595598161","0.0176643896848","0.386985689402","0.407820373774","1","0.16159090909090912"
"The-Bible-(Book)/The-Lord%27s-Prayer","","","","","","","",""
"Organized-Konfusion/Why","0.766233325005","0.970014989376","0.282672196627","0.330504864454","0.647313416004","0.314785450697","0","0.16159090909090912"
"Tricky-Tee/Johnny-the-Fox","0.963534712791","0.998976051807","0.0496091097593","0.143371224403","0.363427907228","0.0128784161061","",""
"Kool-G-Rap-%26-DJ-Polo/Poison","0.776624143124","0.957839727402","0.128487437963","0.337455749512","0.609423875809","0.975804924965","",""
"Bali-Baby/Need-It","","","","","","","0","0.18391307896205358"
"Syl-Johnson/Different-Strokes","0.903320431709","0.999145627022","0.0553718730807","0.0670657157898","0.125719502568","0.0300961956382","12","0.15000000000000002"
"Kool-G-Rap-%26-DJ-Polo/Road-to-the-Riches","0.92507225275","0.997894108295","0.434243500233","0.102803900838","0.0807502344251","0.00464102532715","0","0.15980769230769232"
"Guzior/Clint-Eastwood","","","","","","","0","0.16729518217030187"
"Tuff-Crew/Bound-to-Ike","","","","","","","0","0.16275000000000003"
"Boosie-Badazz/Letter-2-My-Enemies","","","","","","","0","0.18391307896205358"
"LL-Cool-J/Mama-Said-Knock-You-Out","0.880282998085","0.97726470232","0.047017917037","0.0632423385978","0.161957800388","0.0293234325945","0","0.16311125000000004"
"Busy-Bee/M.C.-Battle","0.821343958378","0.812206566334","0.300898224115","0.120575353503","0.552663207054","0.0699457153678","11","0.17595535714285715"
"The-Prodigy/Pandemonium","0.905969262123","0.99774056673","0.0818722993135","0.369691491127","0.67674446106","0.881084382534","0","0.15980769230769232"
"Pink-Floyd/Speak-to-Me-%26-Breathe","","","","","","","0","0.15000000000000002"
"DJ-Technics/Party-People","","","","","","","0","0.16159090909090912"
"Eminem/I-Remember-Dedication-to-Whitey-Ford","","","","","","","0","0.16159090909090912"
"Fu-Schnickens/Check-It-Out","0.709902465343","0.99628508091","0.247062668204","0.183385372162","0.194428518414","0.153842568398","0","0.16416666666666668"
"Supreme-Force/Handling-Things","","","","","","","0","0.15000000000000002"
"Bigg-Jus/Dedication-to-Peo","","","","","","","0","0.16275000000000003"
"Ganxsta-Zolee-%C3%A9s-a-Kartel/Stricik-%C3%89s-Kurv%C3%A1k","","","","","","","0","0.16416666666666668"
"Nas/Where-Are-They-Now","0.899493873119","0.999791383743","0.291087925434","0.0901455655694","0.240332573652","0.261399805546","0","0.15000000000000002"
"Ceresia/Needed-MeOne-Dance","","","","","","","",""
"The-B-Boys/Two,-Three,-Break","0.993689715862","0.999123454094","0.629469394684","0.252782255411","0.347545146942","0.0435319803655","",""
"DJ-600-V/Konfrontacje-99","","","","","","","0","0.16744270833333336"
"Cypress-Hill/Looking-Through-the-Eye-of-a-Pig","1.5778323359E-5","3.00000096379E-14","0.808817088604","0.135186508298","0.0327403247356","0.0616944395006","0","0.16159090909090912"
"Boogie-Boys/Rappin%27-Ain%27t-No-Thing","","","","","","","14","0.16416666666666668"
"Curren$y/What%27s-Up","0.309887051582","0.9991953969","0.930168807507","0.521768450737","0.0112155126408","0.0237277522683","0","0.19131944444444446"
"Common/Heidi-Hoe","0.876952826977","0.999948740005","0.431655228138","0.219815954566","0.309364438057","0.24570119381","0","0.16159090909090912"
"R.-Kelly/Sex-Me","0.477497249842","0.993150532246","0.352411180735","0.341527342796","0.970235466957","0.0439178980887","",""
"Aitch/Raving-in-the-Studio","","","","","","","",""
"Max-B/Been-Around-the-World","","","","","","","0","0.19131944444444446"
"Altern-8/Frequency","","","","","","","0","0.15980769230769232"
"Power-Pill/Pac-Man-(Mickey-Finn%27s-Yum-Yum-Mix)","1.57784197654E-5","3.00000096379E-14","0.808817088604","0.0639613717794","0.00172492593993","1.10859798497E-6","0","0.16744270833333336"
"The-Kleptones/09%3A00-%E2%80%93-Daft-Purple","","","","","","","0","0.16744270833333336"
"Class-Action/Weekend","","","","","","","",""
"LSG/My-Body","0.0254651606083","0.998090863228","0.174245759845","0.308695346117","0.726436197758","0.0466237068176","2","0.15000000000000002"
"Gwen-Stefani/Hollaback-Girl-vs.-Feel-Good-Inc.","","","","","","","0","0.16729518217030187"
"Masaya-Matsuura/Chop-Chop-Master-Onion%27s-Rap","","","","","","","1","0.15980769230769232"
"Yelawolf/Money","","","","","","","",""
"LL-Cool-J/To-Da-Break-of-Dawn","0.841656088829","0.997505307198","0.189895644784","0.171975925565","0.11881133914","0.0567640289664","13","0.16159090909090912"
"Mike-G/%23Been","","","","","","","",""
"Celo-%26-Abdi/A2zlack","","","","","","","0","0.17289020562770566"
"C-Murder/Down-for-My-Niggaz","","","","","","","7","0.181875"
"Lupe-Fiasco/Happy-Industries","0.809126794338","0.891621649265","0.628664076328","0.292061179876","0.602757334709","0.254320293665","0","0.16729518217030187"
"Bob-Marley/Concrete-Jungle-(1999)","","","","","","","0","0.19217460421522925"
"The-Hood-Internet/1997","","","","","","","0","0.24197602926587305"
"Atmosphere/Fleetwood","0.86459416151","0.999151945114","0.670246303082","0.477826803923","0.493547230959","0.048685669899","0","0.19131944444444446"
"State-Property/Do-You-Want-Me","","","","","","","0","0.23381944444444447"
"DirtyDiggs/Camouflage-Moonlight","","","","","","","0","0.19131944444444446"
"Iggy-Azalea/Savior","0.70668143034","0.997310876846","0.968498289585","0.205667182803","0.598206758499","4.08973119193E-6","",""
"Lunar-C/Mug","","","","","","","",""
"Bukez-Finezt/The-Wonkmaster","","","","","","","0","0.16821428571428573"
"Julian-Avila/Golden-Hour","","","","","","","",""
"D-Pryde/Low-Key","","","","","","","0","0.16275000000000003"
"Dawin/Dessert-(Pop-and-Hip-Hop-Mashup)-2015","","","","","","","",""
"Please-(Funk-Group)/Sing-a-Simple-Song","","","","","","","18","0.15000000000000002"
"A-Homeboy,-a-Hippie-%26-a-Funki-Dredd/Total-Confusion-(Confusion-Mix)","0.945833623409","0.999977529049","0.0162061434239","0.166538760066","0.596372842789","0.0276847369969","",""
"French-Montana/Pop-That","0.954249918461","0.999992370605","0.230290904641","0.259685456753","0.274627238512","0.157449603081","3","0.34669631582645705"
"Immortal-Technique/Rich-Man%27s-World-(1%25)","1.57784197654E-5","3.00000096379E-14","0.808817088604","0.118977099657","0.0110623231158","0.00661532534286","0","0.29166666666666674"
"T.I./Swagga-Like-Us","1.57784197654E-5","3.00000096379E-14","0.808817088604","0.11193075031","0.00734181702137","0.00614939024672","9","0.301875228203125"
"%22Sweet%22-Charles-Sherrell/Yes-It%27s-You","0.0923883020878","0.276493400335","0.647212028503","0.661648690701","0.999992132187","0.9821870327","10","0.15000000000000002"
"Johnny-Gill/The-Floor-(Raw-With-Bass)","","","","","","","0","0.15980769230769232"
"Quadra/LSD-Came-Falling-Down","","","","","","","0","0.16729518217030187"
"Doug-E.-Fresh/The-Original-Human-Beat-Box","","","","","","","9","0.15000000000000002"
"Gang-Starr/Gotch-U","1.57784197654E-5","3.00000096379E-14","0.808817088604","0.170894876122","0.218945473433","0.0136121027172","0","0.16159090909090912"
"Lil-Uzi-Vert/Sanguine-Paradise","0.244146704674","0.99955034256","0.663062572479","0.278057992458","0.0483960472047","0.00733184907585","",""
"Octbr/Ride","","","","","","","0","0.16821428571428573"
"M.I.A./Paper-Planes-vs.-Lookin-at-Me","","","","","","","",""
"Skepta/St-Tropez","0.768209815025","0.99972486496","0.847628831863","0.606429636478","0.18399758637","0.0247696656734","0","0.18198409917086697"
"Shania-Twain/Ka-Ching!","0.536516606808","0.96387219429","0.182989627123","0.305054306984","0.979456782341","0.764455378056","0","0.16416666666666668"
"Wiz-Khalifa/We-Dem-Boyz","0.977926850319","0.999882340431","0.396851420403","0.440072745085","0.0379096753895","0.191780507565","0","0.15796875000000002"
"Flyingkitty/Sucko-Mode-2","","","","","","","",""
"Information-Society/A-Knife-and-a-Fork","0.00254529132508","0.999925196171","0.139798045158","0.0518800131977","0.143341675401","0.0465429313481","0","0.16159090909090912"
"Trey-Songz/Paper-Planes","","","","","","","0","0.17437522820312504"
"JJ/Kill-You","1.57784197654E-5","3.00000096379E-14","0.808817088604","0.46929782629","0.909928381443","0.912668824196","0","0.23812522820312504"
"Girl-Talk/Oh-No","0.811635375023","0.989722251892","0.486801087856","0.309805750847","0.193151041865","0.297754228115","3","1.8231605817384784"
"Isaac-Hayes/Ike%27s-Mood-I","0.0966948568821","0.0907372459769","0.981313943863","0.352288842201","0.521441698074","0.203841373324","38","0.15000000000000002"
"Pluffaduff/Baby-I%27m-Back-III","","","","","","","",""
"Neil-Cicierega/Annoyed-Grunt","0.841800630093","0.966668128967","0.809712469578","0.104165695608","0.458520203829","0.253489345312","0","1.6406252282031248"
"Eric-B.-%26-Rakim/Paper-Planes-vs.-Eric-B.-Is-President","","","","","","","0","0.301875228203125"
"Lou-Donaldson/Ode-to-Billie-Joe","0.0974329411983","0.420197665691","0.923280596733","0.360242664814","0.99452149868","0.70026999712","33","0.15000000000000002"
"Usher/Still-Got-It","0.70408642292","0.999999880791","0.210148915648","0.258131146431","0.565053105354","0.0519049316645","",""
"MF-DOOM/Paper-Planes-(Freestyle)","1.57784197654E-5","3.00000096379E-14","0.808817088604","0.0894946306944","0.0255509242415","0.00261180917732","0","0.301875228203125"
"ABBA/Money,-Money,-Money","0.650697410107","0.124090977013","0.425826758146","0.475325971842","0.5","0.700630784035","1","0.15000000000000002"
"Mykko-Montana/Do-It","","","","","","","",""
"Playboi-Carti/Fetti","","","","","","","",""
"Wale/Chillin","0.71637827158","0.999670565128","0.417532652617","0.224715232849","0.899437904358","0.0173183456063","0","0.15000000000000002"
"Que/O.G.-Bobby-Johnson","0.837910890579","0.999186933041","0.207926467061","0.0969480276108","0.664157509804","0.0274128075689","",""
"Ghostface-Killah/The-Champ","0.831240952015","0.874114692211","0.16810131073","0.0615982301533","0.00543130375445","0.00550571829081","11","0.15000000000000002"
"Network/The-World-Is-a-Business","","","","","","","",""
"Original-Concept/Total-Confusion","0.571076929569","0.998094022274","0.0933552980423","0.145493745804","0.822933018208","0.387381345034","9","0.15000000000000002"
"Coming-to-America/The-Greatest-Love-of-All","","","","","","","",""
"Tyga/Lap-Dance","1.57784197654E-5","0.999999880791","0.808817088604","0.155233561993","0.134405449033","0.0446590073407","6","0.15000000000000002"
"Jonzun-Crew/Space-Is-the-Place","0.00288591254503","0.957444310188","0.808813095093","0.352209240198","0.0408134385943","5.13505369781E-7","9","0.15000000000000002"
"Classified/They-Call-This-(Hip-Hop)","0.793089985847","0.994988560677","0.0657777786255","0.0752406418324","0.699511051178","0.0672089084983","0","0.17851043821918405"
"French-Montana/Ocho-Cinco","0.807935774326","0.988333880901","0.116282150149","0.298889487982","0.105617403984","0.516700088978","0","0.15000000000000002"
"The-KLF/Last-Train-to-Trancentral-(Live-From-the-Lost-Continent)","0.875994503498","0.999963700771","0.393216311932","0.232902675867","0.576172053814","0.0331756435335","",""
"Raekwon/Glaciers-of-Ice","0.401974022388","0.829513549805","0.960440695286","0.704734861851","0.776226043701","0.998708248138","0","0.16275000000000003"
"Craig-Mack/Flava-in-Ya-Ear-(Remix)","0.726458668709","0.903178870678","0.820881783962","0.182844921947","0.178293287754","0.364178687334","",""
"Fast-Times-at-Ridgemont-High/What-Are-You-People,-on-Dope%3F","","","","","","","",""
"iLoveMakonnen/Pop-That-(French-Makonnen-Remix)","","","","","","","",""
"A$AP-Rocky/Flacko-Locko","","","","","","","0","0.1862578125"
"Iggy-Pop/African-Man","0.553523957729","0.59222650528","0.0708478018641","0.300518751144","0.279493093491","0.309377491474","9","0.15000000000000002"
"Ice-Cube/Ghetto-Bird","0.786472797394","0.999700546265","0.632729709148","0.492973089218","0.543330848217","0.0918799266219","0","0.16275000000000003"
"Juelz-Santana/Mixin%27-Up-the-Medicine","0.72854167223","0.999834895134","0.266520619392","0.329119831324","0.358912169933","0.892553925514","0","0.17851043821918405"
"Lil-Wayne/Bugatti","","","","","","","0","0.24823062281749617"
"The-Prodigy/Spacehopper","","","","","","","0","0.15000000000000002"
"Lord-Finesse/Keep-It-Flowing","0.824882030487","0.962992429733","0.742203056812","0.16739679873","0.161494001746","0.0976147353649","0","0.1862578125"
"Neli-Andreeva/Malka-Moma","","","","","","","",""
"Scarface/Your-Ass-Got-Took","0.761539340019","0.983861386776","0.454621046782","0.388935923576","0.699053585529","0.773025512695","0","0.16275000000000003"
"Eric-B.-%26-Rakim/Eric-B.-Is-President","","","","","","","1","0.15000000000000002"
"Drake/Swagga-Like-Us","","","","","","","0","0.15000000000000002"
